『ヒーターで、風邪ひいた !! 』,1.0,1
『タデ食う虫、本当にいたで！』,2.5,2
『四天王、何してんの～（怒）』,3.5,4
魅入られたミイラ !!,2.0,1
ガスを探す。,1.0,1
『廊下で走ろうか ? 』,2.5,2
ホースで、放水 !!,3.0,2
『ナットの締まりが、なっとらん !! 』,3.5,2
『くない喰らうと、痛くない ? 』 ,2.7,4
『ブレーカーは、無礼か ? 』,2.0,1
『家賃の滞納は、避けたいのう・・・。』,3.1,7
『サンデーは、誰にも渡さんでー !! 』,2.0,2
Ａ：『おまえ、それは邪道やろ・・・。』Ｂ：『じゃ、どうすりゃいいんだ ? 』,3.0,3
地雷に対する、恥じらい。,3.0,2
防弾直帰！,2.6,6
拉致しても、ラチがあかん！,2.7,4
エレベーターガール「ご利用回数は？」客「初めてです。」,2.4,5
北前船に、乗りに来たまえ。,3.0,3
若泉さんとは、和解済み。,3.5,6
『どう見ても中年やっちゅうねん！』,3.3,6
ネギを値切る,3.0,3
お食事券で汚職事件,3.6,8
カエルがひっくり返る！,2.5,10
美容師は、とんとんびょうし！,1.0,5
栗の木をくりぬいた,3.0,1
モノレールにも、乗れ～る～！,3.6,5
副操縦士は服装重視。,4.1,55
妹をイモウトコントロールする,1.0,3
「お父さん、イカが怒ってるよ！」「なに!?そりゃイカんなぁ」,2.5,2
我がママは、ワガカマだ！,3.5,2
イケアに行けや！,3.0,1
女子付きの除湿器,3.3,3
豆板醤の当番じゃん！,3.0,1
コチジャンは、こっちじゃん！,2.6,3
本がおぼれてブックブック,3.2,5
ワックスをかけた　　　　わ～～～クスクス,3.5,2
ステルスを捨てるッス！,2.5,2
あったかいものは、あったかい?,3.0,1
父さんは、ここを通さん,2.0,1
パパラッチが、パパ拉致！,2.0,1
宅間伸が愛用している、美味しいご飯を炊くマシーン！,2.0,1
ラーメン屋でトウバンジャンを見て ふと思った！やばい……今日、掃除当番じゃん！,2.0,1
ドコモの携帯置き忘れた、どこも探したけどないよ,1.0,1
寄せ書きするのよせ、ガキ！,3.6,12
ラルクのHYDEが お笑いに目覚めた………パチパチパチパチ「はい、どうも～！」,3.0,1
中曽根総理を、泣かそうね！,3.5,4
中州で泣かす！,3.0,1
スパイのスパイク,2.0,1
小中一貫校で、焼酎行くか？,2.0,1
マカオで真顔,3.0,1
阿部零士のアベレージ,3.5,4
ボードで暴動！,2.7,4
クリステルが、ビックリしてる！,2.7,4
Wiiはとっても初々しい！,2.5,2
産婆がサンバ！,3.0,1
BECKがアベック！,3.0,1
新庄の心情・・・,2.5,2
セロのマジック、辞めさせろ！,3.5,2
天ぷらを添付らー！,1.0,1
丸刈りでマルガリータ,4.0,2
amadanaのアマだな？,3.0,3
スタン・ハンセンが、反戦！,2.6,3
Dojaは、どうじゃ？,2.5,2
マクロスは、真っ黒ッス！,3.0,2
オーク材のオークション,2.0,1
大会に行きたいかい?,2.0,1
毛根は、もう来ん・・・,3.7,4
区内にもう居たくない,3.8,7
南海に、何回行くの?,2.0,1
銭湯で戦闘するな!!,2.0,1
この鳥、捕りにくい,1.0,1
トルコを撮る子,3.0,1
ゴミの醍醐味,4.0,1
大差をつけたいさ,3.0,2
蕎麦で、遊ばせろ！,2.0,1
スガシカオの顔は、清々しぃ顔！,3.8,6
レミオ路面,2.0,1
U2が、憂鬱！,3.0,1
ABBAが、暴れ出す！,4.0,1
大佐に大差！,2.0,1
缶が噛んだ！,1.0,1
アルミ缶の上にあるミカン,3.2,7
メイヤはオレの姪やねん!,3.0,1
神田うのが、噛んだ!,3.0,1
ロンリーな論理,2.5,2
内科に行っても意味ないか。,2.0,1
添乗員、天井いんの？,2.0,2
久保のエクボ,2.8,5
万年床に、してまんねん！,3.0,2
タクシーで、ご飯炊くし～,2.8,6
胃炎を起こした、オブライエン。,3.0,4
マナー違反の、炊飯ジャー,3.0,1
仏は、放っとけ！,2.0,1
ホーチミンで、放置プレイ！,2.6,3
江戸のエドウィン,3.0,1
神社でジンジャーエール,3.0,1
NASAの切なさ・・・,2.5,2
プロのポリスが、プロポリス！,2.0,2
商いは、飽きない？,3.0,1
ヒゲを卑下！,2.0,1
湖面でコメント,3.0,3
イルカは居るか？,1.0,2
ゲリラで下痢ら～,3.0,1
鑑定したら、アカンって～,3.0,1
バイトがbite（噛む）,2.0,2
総理がsorry...,1.5,2
総理が、ヒゲ剃～り～,2.5,2
稲葉がイナバウアー,2.5,2
飛鳥が来るのは、明日か？,2.5,2
刑事が、お出でか？,3.0,3
導火線を、どぅかせんと～（どうにかしないと）,3.2,5
地価の安い地下１階は近いかい？,2.0,1
新庄が、一身上の都合により復帰！,4.0,1
明智光秀が お餅を３つしかくれなかった！あ～ケチッ！３つ？ ひでぇ～,3.0,5
かせきさいだーは、過積載だー！,3.0,2
採光は、サイコー！,3.0,1
僕の家、変電所の近くにあるんだ。変でしょ？,3.6,3
コロンビアでは転びやすい。,3.6,3
Ａ：『今日は何曜日？？』Ｂ：『火曜日』Ａ：『ホントかよぅ～～』,3.8,7
そこのトマト、止まっといて＾＾,3.3,6
Ａ：『車って英語でなんて言うんだっけ？』Ｂ：『Ｃａｒだよ』Ａ：『そっか～～』,3.0,4
ビリヤードのお前の順位はビリや～ど～！,3.0,1
店頭で転倒！,4.0,2
GIジョーの、慈愛じゃー！,3.0,1
Ａ「東海で倒壊！」Ｂ「それって本当かい？」,2.0,1
子機をコキ使う,4.0,1
お山の上で布団が吹っ飛んだ！！おやまぁ～～,2.8,6
漢字を書いて『おっ！いい感じ！！』,2.8,5
豪快に、泳ごうかい！,3.8,9
抹茶が余っちゃった,3.7,8
梨花が悪りぃんか？,3.0,2
グミの勝ち組,2.0,1
優香を誘拐,3.5,2
王女を、追うじょ～,2.5,2
廊下が老化,3.0,1
爆弾を担いで踊る バックダンサー！,4.0,1
野球部、嫌々休部,3.0,1
デパートでパートリーダーを決める,1.0,1
鶴を釣る,2.0,1
ジョンが、字ょんでる!!（読んでる）,3.0,1
バンコクでは、屁を晩こく,2.0,3
テイトウワの、抵当は？,3.6,5
comb（コーム／くし）で、公務執行妨害！,3.0,1
209iで、求愛！,3.0,3
エアーズロックの図録,3.5,2
暗黒卿が、アンコ喰う、今日。,3.0,2
美女のビジョン,3.0,1
菊菜のことは聞くな！,4.0,1
動詞がわからない、どうしよう・・・,3.0,1
お金は、おっかねー,2.5,2
寺を照らす,2.5,2
牛をぎゅうぎゅうに詰める,2.0,1
市都県をそのままにしとけん,4.0,2
右にライトがある,2.0,1
腰を少しずらす,2.0,1
メーテルが、わめいてる！,3.8,5
少将、少々お待ちください。,3.0,1
ぶどう、１粒どう？？？,3.7,4
「ハングライダーにいつ乗ったの？」「1時半ぐらいだぁ!!」,3.0,1
鈍器を持ったドンキホーテ,2.7,4
筑波山に食いつくばぁさん,2.0,1
クリスタルで、栗擦ったる,3.1,7
委員会でウソをついていいんかい？,3.0,1
数あるカジュアルウェア,3.0,2
犬が喜んでワンダフル,3.0,3
コンビ二で出会った二人がコンビに！！,2.4,5
タクシーに乗るわたくしー,2.8,7
コンドルが、けつにツッコンドル！！！,2.6,3
引火してるけど、いいんか？,3.0,1
五月みどりのシャツ、黄緑！,3.8,7
色の色は色々な色だ。,2.0,2
俺のレンジはオレンジ,3.3,3
知事の縮れ毛,3.3,8
ダリは、踏んだり蹴ったり,3.6,3
古米を食いに行こまい！,3.0,1
鈴木京香が、すすぎ強化！,4.0,1
鈴木京香が来るのは、今日か？,3.0,1
作家の錯覚,3.0,1
千疋屋で、ドン引きや！,4.0,1
ベントで弁当,1.0,1
ユベントスで、湯弁当ッス！,3.3,3
プラレールで、振られーる！,3.0,2
バイオリンで、倍、降りん。,3.0,1
飲茶食べ過ぎた。や～、無茶した。,4.0,1
イベントでいい弁当！！,3.5,2
手に酢で、テニス,3.0,1
ラクダが落第しません。,3.0,3
ゴルゴ13のゴルゴンゾーラ,3.5,2
素敵なステーキ,2.6,3
手紙書くの忘れたー（レター）,3.0,1
マトンを待っとんねん！,4.0,1
ケーキを買えば、景気がよい。,2.0,1
松任で余暇を全う！,2.0,2
もっとメールを求めーる ,3.0,1
メル友を、やめるとも！,4.0,3
FOMAのコストパフォーマンス,3.0,1
大木凡人がジェームス・ボンド,3.0,3
オシム監督が、口惜しむ・・・,4.0,1
チベットで、別途見積り,4.0,1
マリでニンマリ,4.0,1
ニトリで、ヤニ取り,4.0,1
ベッカムが、キャベツ噛む！,3.0,2
蟻ここにあり。,3.0,2
耳にタコが出来てしまった、イヤーね。,3.0,1
代弁しながら大便,3.0,2
最高裁には、朝行こう。,4.0,1
半ケツで判決！,3.0,2
岩盤浴でガンバ（死語）,3.3,3
山村でシャンソン,3.0,1
ゴキブリの動きぶり,3.8,23
湿原で失言・・・,3.0,2
丹後でタンゴ！,2.5,2
水中で爆睡中,4.0,1
湾口にいるワン公。,2.3,3
車道で牧師が、シャドーボクシング,3.0,2
歯科医の仕返しかい？,4.0,1
小学生は、生姜くせぇ！,3.2,4
ナイスじゃ無いっす・・・・,1.6,3
菓子付きの加湿器,4.0,2
氷菓子で高利貸し,4.0,1
備後でビンゴ！,3.0,1
バースとミス・ユニバース,3.0,1
福田家の掃除は、拭くだけ？,3.7,13
恋のできない鯉,2.6,5
馬はうまい。,2.0,1
打撲で死んだ僕。,4.0,18
あ、やや遅れてきたあややだ,3.0,2
アラスカを荒らすか？,3.4,5
細工したサイクロン掃除機,3.0,1
父さんが倒産,2.0,1
関与したらアカンよ～,3.0,1
お尻が言った「我々は、割れ割れ！」,3.0,2
とっくりのトリック,3.5,4
マテ茶を飲んで待て！,3.0,1
叶姉妹は、化膿しまい・・・,4.0,3
広告塔を乞う黒糖,2.8,7
おかかがあるのは、丘か？,3.0,1
ガクトが、歯を磨くと？,3.0,1
ガクトの学党,3.0,1
ゴレンジャーのメシは、ナシゴレンじゃー！,4.0,1
バースがリバース,3.3,3
漆器で失禁,3.0,1
陶器を不法投棄,3.0,1
ストーブがすっ飛ぶ,3.0,3
カシスソーダで仮死しそうだ！,3.3,3
鬼太郎が来たろう？,3.0,1
新庄の新常識！,3.5,2
アゲアゲの唐揚げ,3.0,1
ゲイの一発芸,3.0,2
汁物を知る者,3.0,1
自遊時間に行って、もう10時間・・・,4.0,1
リストバンドして、リスとバンド,3.1,9
空腹なので食う服,2.3,3
海外で食べる貝がいい！,4.0,2
プリンセス天功は、破天荒！,4.0,1
佐川急便がお騒がせしました。,2.5,4
ブリのブリーフ,3.0,1
三田さんが見たサンタ,3.0,1
バスケットの試合に馬場助っ人,3.7,4
ウランは売らん！,2.0,2
大仏見学行って、だいぶ疲れた・・・,3.0,1
ジャイアン死んじゃいやぁん,2.6,3
忍者は何人じゃ？,3.0,1
オットセイを谷から落っとせい！,3.0,1
ぼっちゃんが池に落ちてボッチャン！,3.0,1
チーズに地図を書く,2.0,1
オーマイのスパゲッティのソースはうますぎて、オーマイゴッド！！,2.0,1
三鷹市で見た菓子,3.0,1
やかんを蹴ットルんじゃない！！,3.0,1
鍵の取り忘れに気ぃつけてぇ。,3.0,1
家内のまかない,3.0,1
マッカランは、まからん。,3.0,1
俺、メガネには目がねぇ。,2.0,1
ニシンの二審判決,2.5,2
ガムをがむしゃらに噛む,2.5,2
チーターがお山からおっこちーたー,1.6,5
校長、今日も絶好調！！,2.7,4
箸が走った。,1.5,2
華麗なる加齢臭,3.5,4
井の頭線に乗ればいいのかしら？,3.0,1
"迷子になったよ・・・Oh,マイゴッド",3.0,1
お嬢、王城で立ち往生,3.0,1
大分で転んだよ・・・お～痛っ！,3.0,1
演歌を歌って、ホンマにえぇんか?,3.0,1
鬼太郎の映画ができたろう？,3.6,3
タミフルを、振る,3.5,2
宝くじが、また空くじ,3.0,1
宝生舞からの報奨米,4.0,1
角さんの格差社会,3.0,1
ビリーとのんびり,2.0,1
葉加瀬太郎を、吐かせたろう？,3.0,2
バッキンガム宮殿で、罰金！,3.0,1
異臭がIssue,3.0,1
立てこもりで立てもっこり,3.0,1
今日の料理は京料理,3.5,2
ダサい服を下さい,3.5,2
カスミソウを見ていると目がかすみそう,3.0,1
クリスマスにプレゼントをお贈り済ます,3.0,1
キウイが徒競走をするといっつも９位.....。,3.0,1
私のみかんが３日間、見っかんない・・・,3.5,2
波多陽区にようく似てる。,2.0,1
メロンを食うキャメロン・ディアス,4.0,1
ルパンが好きなロールパン,3.2,4
「ドキンちゃん、そこをどきんちゃい！」,3.0,1
九州を急襲,3.0,1
九州を吸収合併,3.0,1
ボンドまみれのジェームス・ボンド,3.5,2
サムネイル表示見て「寒い。寝る。」,2.0,1
サムネイルで、サム、寝入る・・・,3.0,1
カクテル好きな人が蚊、食ってる,3.0,1
テロだ！よう～く見てろ,3.5,2
インコグニートがニート生活,3.0,1
タン塩の探傷試験,2.0,1
カリブ海で頬被りかい？,3.0,1
いなりが倍だよ！　バイナリ！,3.0,1
九官鳥は図書館の旧館長,3.5,2
美容師さんが病死,3.0,1
三条市に参上した,3.0,1
ホエールが吼える,3.0,1
川崎麻世も迷う,4.0,1
ヒグラシはその日暮らし,3.0,1
暇つぶしにひつまぶし,3.0,1
１０００回旋回した。,3.0,2
マッチ貸して？Thank you very マッチ！！,3.5,2
美沙ちゃんとミサに出掛ける,3.0,1
シャイな社員,3.0,2
急須・・・。万事休す！！,2.0,1
乾燥する時期に、歓送迎会！,3.0,1
焼肉、焼きにくい！！,2.7,4
石灰。おせっかい！！,3.0,1
シラスが何かを知らす。,3.5,2
箱、８個,3.2,4
箒（ほうき）を放棄します。,2.5,2
腸カタルについて語る,2.0,1
しょこたんはショタコン,3.0,1
猛者でも、もっさもさ,3.0,1
産休サンキュー！,3.0,2
ヒル次官補が昼から会見,2.0,1
ババァもバーバリー,2.0,1
大和田獏と賭博,2.0,1
黄桃から応答,2.5,2
北海道が・・・どっか移動！！,2.5,2
周富徳のシュート見とく！,3.8,9
難問なら何問でも解くぞ！,2.5,2
千葉市が血走る！,1.5,2
小島で、こぢんまり・・・。,2.5,2
母子家庭の煮干し、固ぇ！,3.6,3
融和のこと言うわよっ,2.0,1
赤字のカジノ,2.5,2
うんこの味はウン、この味だ,3.0,2
ジャッキーチェンが、オイルジャッキ、チェンジ,3.0,1
ウラジミールのうなじ見～る,3.0,2
ジョーブ博士はもう大丈夫,2.0,2
恵那はええなぁ～,3.0,1
このバス、虚無僧で混むそうだ。,2.5,2
猛暑？もー、しょうがねーなー,2.0,1
ウーハー買ってウハウハ,3.0,1
洞爺湖サミットってどうや？,3.0,1
サミー・ソーサの、寒い捜査。,4.0,1
孟宗竹の妄想,1.0,1
大田区のヲタク,3.0,1
紙が・・・かみあわない！,2.0,2
上履きが割れた！！うわっバキッ！！,2.0,1
耳下腺炎・・・。時価千円！？,2.5,2
総会・・・気分爽快！,2.5,2
東証株価・・・凍傷カブか？,2.5,2
みたらし団子を、見たらしい！,2.5,2
ラブレター！破れたー！！,4.0,2
カッター・・・なカッター！,1.5,2
この付近に、布巾ない？,2.5,2
配置して・・・ハイ、チーズ！！,2.0,1
すいません・・・。タバコは吸いません。,3.2,5
梅雨入りしたとは、つゆ知らず・・・。,1.5,2
とん汁を、疎んじる！,3.5,2
車が来るまで待てない！！,2.5,2
町内会長さんは、腸内快調！,3.8,15
荒川区！洗濯物が、あら！乾く！！,4.0,5
豊島区は年増ばかり？？,1.5,2
貴重な書記長！,2.5,2
草刈ったら、臭かった！！,2.5,2
部屋のニオイを、消臭してから招集する！,2.5,2
ノーと言えないノート！,2.0,1
市長がビデオ試聴,3.0,1
録音してロックオン！,2.0,1
ギンガムチェックで銀紙チェック,3.0,1
スパイダーマンはスパイだっ,3.0,1
古紙と引越し！！,2.0,2
家庭科で作ったお菓子、固ぇ～か？,2.5,2
主婦も祝福,3.0,1
市街地に死骸,2.0,1
別件で呼ばれたベッケンバウアー,3.0,1
人生の岐路に立つキロロ,3.0,1
埠頭で不凍液の不当取引,3.0,1
オシッコしたから、執行猶予！！,3.6,3
街頭の下には該当者なし！,2.5,2
コショウしたから、故障したじゃないか！！,2.5,2
ソルベでヒゲ剃るべ？,3.0,1
鉛は、なまりがヒドい！,3.0,1
交番で舞台を降板！,2.5,2
横須賀の横すか！？,1.5,2
アメコミには、飴込み。,3.0,1
汗かきすぎて、焦る！！,2.5,2
これを今日中に、教授に渡すこと！！,2.6,3
帽子で防止する！！,2.3,3
短大は、どこ行ったんだい？？,3.0,2
バレーの試合、がんバレー！,2.5,2
あびる優がシャワーをあびる！,2.0,2
メカのメカニズム！,1.5,2
古いメカは、だめか？,2.5,2
諏訪に行ったんですわ！,2.5,2
風邪も課税対象です！,2.0,2
胃痛いと言いたい！,3.3,3
このパッチはうそっパチ,2.0,1
セミの髪型、セミロング！,2.5,2
洗剤の潜在能力はすごい！,2.6,3
真駒内は、まぁ混まない！！,3.0,2
感動したから勘当だ！！,2.5,2
田舎で、いい仲！,2.3,3
教皇が強行採決,1.0,1
北から来た,1.7,4
先生が宣誓,2.0,1
巫女のバルサミコ,4.0,1
梅酒うめぇ！,2.0,1
健康な肩甲骨,2.0,1
禿の励まし,2.0,1
安倍はアベック,2.7,4
家内はおっかない,3.0,1
雑炊食ってたら増水,3.0,1
稚内に、わっ家内がいる！！,3.5,2
時計が壊れた！「ほっとけぃ！！」,2.5,2
オタマが、おったまげた！！,2.5,2
「野口英世に殴られた！ 野口ひでぇ～よ！」,3.4,5
このカレンダー、可憐だ！,2.5,2
手稲は、丁寧！！,3.5,2
ホコリだらけで、誇りに思います。,2.5,2
「手帳見ちゃった！ 許してちょう！！」,2.5,2
アイスを愛する人！,3.0,3
花瓶が割れて過敏になる！,3.5,2
カムチャツカに来て着火,4.0,1
チヂミ食ったら縮みました。,2.0,1
バスに乗って飛ばす！！,2.5,2
アテント履いて、あっ！転倒！！,3.5,2
炭は隅に置けない！,2.5,2
貝料理食ったら、かいぃ～の！,2.5,2
店を見せびらかす！,2.5,2
岐阜からギフトが届いた！！,3.0,2
福井の服いい！！,2.5,2
ジューシーな食感を重視！,3.6,3
佐賀を探してたんだよ！！,2.5,2
砂で汚すな！,2.5,2
あさりを、あさりに行こう！,3.0,1
ジャッキーが邪気払い,2.0,1
ジョージの昼の情事,3.0,1
豪華なゴーカート！,2.5,2
根室で、眠ろう！！,3.0,2
麻布でザブ～ン,3.0,1
ゲーリーは朝から下痢,2.0,1
舞妓の麻衣子のマイコン,3.0,1
後藤ん家のご当地グルメ,4.0,1
久留米のグルメ,2.0,1
栗をクリックすると痛い,1.0,1
舞子の仕事が舞い込んだ,3.0,1
介護の会合,2.0,2
ジェシカ歯科,2.0,1
新婦が神父と新譜をリリース,2.0,1
近藤氏のコンドーム,2.0,3
古墳に興奮,3.0,1
先頭に立って銭湯で戦闘する,2.0,1
オラのオーラ,1.0,1
支那はしなしな,3.0,1
傘で、かさばる,2.0,1
端午の節句でタンゴ,3.0,1
損したジョンソン,2.0,1
家裁が火災,3.0,1
泉ピンコにピンコ立ち,4.0,1
ELLEで萌える,3.0,1
奇抜な騎馬戦,2.0,1
グンゼの軍勢,3.0,2
とうとう父さんにトートバッグ,3.0,1
お寺のテラス,3.0,1
ロスで荷を降ろす,3.0,1
葛飾区では、カツしか食わない。,3.0,2
ライターで、腹痛（はらいた）,3.0,1
シメを楽しめ,3.0,1
デスノートですの。,4.0,1
鰤とブリトー,3.0,1
鳩の鉄道員（ポッポや）,3.3,3
すっぽん鍋のスポンサー,2.0,1
二日酔いは、普通かよ！,3.0,1
中華でちゅか?,3.6,3
インドに引導,3.0,1
新世代シンセだいっ,3.0,1
韓国に勧告,3.0,1
胃炎が癒えん,2.0,1
調味料で、超魅了！,3.0,1
官庁で浣腸,3.0,2
フーミンは不眠,3.0,1
トンガで、おとんが、とんがる,3.0,1
10日に投下,2.0,1
明石で赤潮,2.0,1
至るところで、イタルタス通信,3.0,1
井原はいい腹,3.0,1
数万も、すまん・・・,4.0,1
福田副大臣,3.0,1
昨日は機能してたのに,2.0,1
五木ひろしの思いつき,3.0,2
池へ行けっ,2.0,1
ティッシュを撤収！！,2.0,1
マイカーだけど、まぁいいか～？,3.0,2
「1点の差!? 何、言ってんのさ!!」,3.7,9
インコでも淫行,2.0,1
電話代の話題,3.0,1
ブラジルで豚汁,2.0,1
ヒマだから肥満になる,2.0,1
同期がいるから動悸がする！,3.0,2
太陽見てたら、目が痛いよう！,3.0,2
道徳の問題を、どう解く？,2.5,2
「江戸っ子だ！」「えっ？どこ？？」,2.6,3
スナックで砂食う！,1.5,2
バーで、いないいないバー！！,1.5,2
回転十字架で「開店１０時か！！」,3.5,2
いなり寿司の、言いなり！,2.7,4
鳥栖市でトスして！！,2.5,2
地井武男の地位！,2.5,2
ウレタンは売れたん？,2.6,5
浦和で裏技披露！,3.5,2
ＡＵは英雄だ！！,2.0,1
携帯で髪の毛挟んで毛、痛い！！,4.0,1
紅一点が、こう言ってんだろ！！,3.0,1
消火できたでしょうか？？,3.3,3
セーター見せーた！,2.0,1
政治家のメシは、ソーセージか？,3.0,1
村長の意見を尊重しよう！！,2.0,1
ニセの老舗！,3.0,1
海産物買って解散！！,2.0,1
